customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,poly_tenure^2,poly_tenure MonthlyCharges,poly_tenure TotalCharges,poly_MonthlyCharges^2,poly_MonthlyCharges TotalCharges,poly_TotalCharges^2,tenure_x_monthly,monthly_x_total,tenure_x_total,AvgMonthlyCharge,ServiceDiversityScore,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_ServiceDiversityScore,normalized_StabilityIndex,standardized_MonthlyCharges,standardized_AvgMonthlyCharge,onehot_InternetService_Fiber optic,onehot_InternetService_No,onehot_PaymentMethod_Credit card (automatic),onehot_PaymentMethod_Electronic check,onehot_PaymentMethod_Mailed check,label_Contract,freq_gender,freq_PaymentMethod,equal_width_MonthlyCharges,equal_freq_TotalCharges,custom_tenure_bins,binned_equal_width_MonthlyCharges_0.0,binned_equal_width_MonthlyCharges_1.0,binned_equal_width_MonthlyCharges_2.0,binned_equal_width_MonthlyCharges_3.0,binned_equal_width_MonthlyCharges_4.0,binned_equal_freq_TotalCharges_0.0,binned_equal_freq_TotalCharges_1.0,binned_equal_freq_TotalCharges_2.0,binned_equal_freq_TotalCharges_3.0,binned_custom_tenure_bins_0,binned_custom_tenure_bins_1,binned_custom_tenure_bins_2,binned_custom_tenure_bins_3,binned_custom_tenure_bins_4
4625-XMOYM,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,5184.0,1890.0,143139.6,689.0625,52186.3125,3952342.8024999998,1890.0,52186.3125,143139.6,27.611805555555556,2,144.0,7.595412416798443,1.0,0.125,1.0,-1.2870975926022434,-1.2369157618120648,False,True,False,False,False,2,0.4981333333333333,0.21955555555555556,0.0,2.0,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True
8905-IAZPF,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,No,4761.0,6599.85,465349.8,9148.9225,645082.73,45484233.64,6599.85,645082.73,465349.8,97.74202898550725,5,103.5,8.81658641979603,0.9577464788732395,0.5,0.7167832167832168,1.0180933932496108,1.0834809846698998,True,False,True,False,False,1,0.4981333333333333,0.216,3.0,3.0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2126-GSEGL,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,No,4900.0,5936.0,414228.5,7191.04,501808.24,35017398.002500005,5936.0,501808.24,414228.5,84.53642857142857,8,140.0,8.685846765444772,0.971830985915493,0.875,0.9720279720279721,0.6576997016574979,0.6465476521135665,False,False,False,False,False,2,0.4981333333333333,0.21955555555555556,3.0,3.0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True
9746-YKGXB,Male,0,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,No,2704.0,2301.0,118357.2,1958.0625,100717.425,5180631.21,2301.0,100717.425,118357.2,43.771153846153844,4,78.0,7.730657982534619,0.7183098591549296,0.375,0.5384615384615384,-0.6892094406521948,-0.7022518556543228,False,False,False,False,False,1,0.5018666666666667,0.21955555555555556,1.0,2.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2378-HTWFW,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,No,1225.0,3185.0,111317.5,8281.0,289425.5,10115580.25,3185.0,289425.5,111317.5,90.87142857142857,5,35.0,8.065108062672847,0.47887323943661975,0.5,0.23776223776223776,0.8636389539958481,0.8561536204111831,True,False,True,False,False,0,0.5018666666666667,0.216,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
7521-YXVZY,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.3,No,9.0,59.849999999999994,174.89999999999998,398.0025,1163.0849999999998,3398.89,59.849999999999994,1163.0849999999998,174.89999999999998,19.433333333333334,1,3.0,4.08260930600368,0.02816901408450704,0.0,0.013986013986013988,-1.4963584457847605,-1.507516644106311,False,True,False,False,True,0,0.5018666666666667,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2091-GPPIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,No,5184.0,5684.400000000001,412570.8,6233.102500000001,452395.34249999997,32834619.022499997,5684.400000000001,452395.34249999997,412570.8,79.58541666666666,7,144.0,8.653671487651899,1.0,0.75,1.0,0.46338605227373236,0.4827336593194624,False,False,False,True,False,2,0.4981333333333333,0.3390222222222222,3.0,3.0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0839-QNXME,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,578.5,No,900.0,582.0,17355.0,376.35999999999996,11222.9,334662.25,582.0,11222.9,17355.0,19.283333333333335,1,60.0,6.362165662779806,0.4084507042253521,0.0,0.4125874125874126,-1.5146272504276788,-1.5124796899223558,False,True,True,False,False,2,0.4981333333333333,0.216,0.0,1.0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5135-RDDQL,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,No,3969.0,3190.95,202938.75,2565.4224999999997,163156.3125,10376451.5625,3190.95,163156.3125,202938.75,51.13095238095238,3,126.0,8.077835152284889,0.8732394366197184,0.25,0.8741258741258742,-0.47662698662551095,-0.4587384068205692,False,False,False,False,False,2,0.4981333333333333,0.21955555555555556,1.0,2.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True
8722-NGNBH,Male,0,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.0,223.45,Yes,25.0,200.0,1117.25,1600.0,8938.0,49929.9025,200.0,8938.0,1117.25,44.69,4,5.0,5.413652965227941,0.056338028169014086,0.375,0.027972027972027975,-0.8303774765292896,-0.671850018591424,False,False,False,False,True,0,0.5018666666666667,0.22542222222222222,1.0,0.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False
4860-YZGZM,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,185.4,No,100.0,200.0,1854.0,400.0,3708.0,34373.16,200.0,3708.0,1854.0,18.54,1,10.0,5.2278949022514904,0.1267605633802817,0.0,0.06293706293706294,-1.494697645362677,-1.5370743391885324,False,True,False,True,False,0,0.5018666666666667,0.3390222222222222,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False
7978-DKUQH,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,No,625.0,1864.9999999999998,44943.75,5565.159999999999,134112.15,3231905.0625,1864.9999999999998,134112.15,44943.75,71.91,3,25.0,7.4948472582015775,0.33802816901408456,0.25,0.1678321678321678,0.3188964155524703,0.22877736216013592,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,2.0,2.0,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1022-RKXDR,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,No,1681.0,1018.85,39452.25,617.5225,23911.912500000002,925925.0625,1018.85,23911.912500000002,39452.25,23.46951219512195,2,61.5,6.870312983506267,0.5633802816901409,0.125,0.4230769230769231,-1.3336000044205805,-1.3739717066875936,False,True,False,False,True,1,0.4981333333333333,0.22542222222222222,0.0,1.0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False
9067-SQTNS,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,926.0,No,1936.0,906.4000000000001,40744.0,424.36000000000007,19075.600000000002,857476.0,906.4000000000001,19075.600000000002,40744.0,21.045454545454547,1,66.0,6.831953565565855,0.6056338028169015,0.0,0.4545454545454546,-1.4747680402976753,-1.4541764345278116,False,True,False,False,False,1,0.5018666666666667,0.21955555555555556,0.0,1.0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False
9170-GYZJC,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.9,3326.2,Yes,1681.0,3275.9,136374.19999999998,6384.010000000001,265763.38,11063606.44,3275.9,265763.38,136374.19999999998,81.12682926829268,8,41.0,8.109886388428702,0.5633802816901409,0.875,0.27972027972027974,0.4949412602933183,0.5337343350747853,False,False,True,False,False,0,0.4981333333333333,0.216,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,529.0,2402.35,50251.549999999996,10909.8025,228207.5825,4773569.5225,2402.35,228207.5825,50251.549999999996,94.99347826086957,7,23.0,7.689760047900884,0.3098591549295775,0.75,0.15384615384615383,1.3103942675363012,0.9925397635092371,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,4.0,2.0,2,False,False,False,False,True,False,False,True,False,False,False,True,False,False
4619-EVPHY,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5,No,400.0,1820.0,37190.0,8281.0,169214.5,3457740.25,1820.0,169214.5,37190.0,92.975,4,30.0,7.528600547786677,0.26760563380281693,0.375,0.20279720279720279,0.8636389539958481,0.9257544295933324,True,False,False,False,False,1,0.4981333333333333,0.21955555555555556,3.0,2.0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1452-VOQCH,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,1.0,75.1,75.1,5640.009999999999,5640.009999999999,5640.009999999999,75.1,5640.009999999999,75.1,75.1,3,1.0,4.33204826486764,0.0,0.25,0.0,0.335504419773305,0.334324803181351,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0565-JUPYD,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,No,3969.0,6583.5,415220.4,10920.25,688738.6,43438644.64,6583.5,688738.6,415220.4,104.61587301587302,8,94.5,8.793581731323222,0.8732394366197184,0.875,0.6538461538461539,1.3120550679583847,1.3109156703702332,True,False,True,False,False,1,0.5018666666666667,0.216,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7748-UMTRK,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,2974.5,No,900.0,3039.0,89235.0,10261.689999999999,301316.85,8847650.25,3039.0,301316.85,89235.0,99.15,6,30.0,7.998167371084906,0.4084507042253521,0.625,0.20279720279720279,1.2057638409450426,1.1300664823538356,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,2.0,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5914-DVBWJ,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes,324.0,1538.1000000000001,27105.3,7301.7025,128674.88249999999,2267584.2224999997,1538.1000000000001,128674.88249999999,27105.3,83.65833333333333,5,18.0,7.317776658171513,0.23943661971830985,0.5,0.1188811188811189,0.6792901071445833,0.6174941394634513,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,3.0,2.0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False
9746-UGFAC,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,No,484.0,458.70000000000005,9914.3,434.7225000000001,9396.0525,203085.4225,458.70000000000005,9396.0525,9914.3,20.48409090909091,1,33.0,6.112907543595853,0.295774647887324,0.0,0.22377622377622378,-1.466464038187258,-1.4727502575060392,False,True,False,False,False,1,0.4981333333333333,0.21955555555555556,0.0,1.0,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False
9631-RXVJM,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,No,1225.0,673.75,23726.5,370.5625,13049.574999999999,459548.41,673.75,13049.574999999999,23726.5,19.36857142857143,1,70.0,6.520473841307601,0.47887323943661975,0.0,0.48251748251748255,-1.519609651693929,-1.5096594194427622,False,True,False,False,True,2,0.5018666666666667,0.22542222222222222,0.0,1.0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5285-MVEHD,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,No,3136.0,5913.599999999999,339844.39999999997,11151.359999999999,640849.44,36828512.8225,5913.599999999999,640849.44,339844.39999999997,108.36874999999999,7,84.0,8.711056221765077,0.7746478873239437,0.75,0.5804195804195804,1.3485926772442207,1.4350870064649093,True,False,True,False,False,1,0.4981333333333333,0.216,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
9938-TKDGL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668.0,No,4624.0,6769.4,453424.0,9910.2025,663799.4,44462224.0,6769.4,663799.4,453424.0,98.05882352941177,6,136.0,8.805225202632306,0.943661971830986,0.625,0.9440559440559441,1.1476358261721211,1.093962756907707,True,False,False,True,False,2,0.5018666666666667,0.3390222222222222,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.7,1652.95,No,729.0,1530.9,44629.65,3214.8900000000003,93722.26500000001,2732243.7025,1530.9,93722.26500000001,44629.65,61.220370370370375,4,27.0,7.410921645380639,0.36619718309859156,0.375,0.1818181818181818,-0.27567013555341113,-0.12491011522919523,False,False,False,False,True,0,0.4981333333333333,0.22542222222222222,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
7989-AWGEH,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,No,2401.0,1920.8000000000002,90069.35,1536.6400000000003,72055.48000000001,3378795.4225000003,1920.8000000000002,72055.48000000001,90069.35,37.51326530612245,3,49.0,7.517058787346506,0.676056338028169,0.25,0.3356643356643357,-0.856950283282625,-0.9093064392268313,False,False,False,True,False,0,0.5018666666666667,0.3390222222222222,1.0,2.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True
9578-FOMUK,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.8,324.15,No,225.0,372.0,4862.25,615.0400000000001,8038.92,105073.22249999999,372.0,8038.92,4862.25,21.61,2,15.0,5.78428661431516,0.19718309859154928,0.125,0.0979020979020979,-1.3352608048426642,-1.435497334820153,False,True,False,True,False,0,0.5018666666666667,0.3390222222222222,0.0,0.0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False
9708-HPXWZ,Male,1,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,No,25.0,227.0,1073.75,2061.16,9749.65,46117.5625,227.0,9749.65,1073.75,42.95,4,5.0,5.374120329963537,0.056338028169014086,0.375,0.027972027972027975,-0.6510110309442751,-0.7294213500575412,False,False,True,False,False,0,0.5018666666666667,0.216,1.0,0.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False
6904-JLBGY,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,No,5184.0,8449.199999999999,607410.0,13771.0225,989993.9375,71170314.0625,8449.199999999999,989993.9375,607410.0,117.17013888888889,9,144.0,9.04041170511219,1.0,1.0,1.0,1.7388807764338359,1.726298315134119,True,False,True,False,False,2,0.4981333333333333,0.216,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,1.0,19.2,19.2,368.64,368.64,368.64,19.2,368.64,19.2,19.2,1,1.0,3.005682604407159,0.0,0.0,0.0,-1.5212704521160125,-1.515236937597936,False,True,False,True,False,0,0.5018666666666667,0.3390222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5018-HEKFO,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,No,100.0,245.0,2701.5,600.25,6618.674999999999,72981.02249999999,245.0,6618.674999999999,2701.5,27.014999999999997,2,10.0,5.602672173287069,0.1267605633802817,0.125,0.06293706293706294,-1.345225607375165,-1.2566622505820126,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False
9853-JFZDU,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,No,1225.0,1989.75,65138.5,3231.9225,105803.535,3463693.2099999995,1989.75,105803.535,65138.5,53.17428571428571,4,35.0,7.529460162087717,0.47887323943661975,0.375,0.23776223776223776,-0.27068773428716075,-0.39113069381533955,False,False,False,True,False,0,0.4981333333333333,0.3390222222222222,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
4795-WRNVT,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586.0,No,1600.0,2604.0,103440.0,4238.009999999999,168348.59999999998,6687396.0,2604.0,168348.59999999998,103440.0,64.65,5,40.0,7.8582541821860294,0.5492957746478874,0.5,0.27272727272727276,0.0033443353566112994,-0.01143405533642239,False,False,False,False,True,0,0.4981333333333333,0.22542222222222222,2.0,2.0,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3847-BAERP,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247.0,No,100.0,209.0,2470.0,436.80999999999995,5162.299999999999,61009.0,209.0,5162.299999999999,2470.0,24.7,1,10.0,5.5134287461649825,0.1267605633802817,0.0,0.06293706293706294,-1.4648032377651747,-1.3332585910096342,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False
5816-QVHRX,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,1369.0,3711.1,131031.8,10060.09,355202.42,12541513.96,3711.1,355202.42,131031.8,95.71351351351352,6,37.0,8.172559742514318,0.5070422535211268,0.625,0.2517482517482518,1.1725478325033731,1.0163635498294983,True,False,True,False,False,0,0.4981333333333333,0.216,4.0,2.0,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False
8904-OPDCK,Male,1,Yes,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,No,2916.0,1347.3,73696.5,622.5024999999999,34050.5125,1862542.5625,1347.3,34050.5125,73696.5,25.27314814814815,1,54.0,7.219459007275827,0.7464788732394366,0.0,0.3706293706293706,-1.3302784035764135,-1.3142948542186983,False,False,False,False,False,0,0.5018666666666667,0.21955555555555556,0.0,1.0,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0432-CAJZV,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,9.0,272.1,712.95,8226.49,21554.855,56477.5225,272.1,21554.855,712.95,79.21666666666667,4,3.0,5.474998043451905,0.02816901408450704,0.375,0.013986013986013988,0.8536741514633475,0.4705328383550197,True,False,False,False,True,0,0.5018666666666667,0.22542222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
